VIB 774                          0125                          0000100000000001100000000110000111010001000000110101100010000000000000000000000100011011000000010111100110110000001101100110000000000000000011000000011000000011100000000000000111111000011000011110000000000000000000000000000011000011011110000000011010000111000000000011001010011000110011111010000000000000011001000000010
LMG 4233T                        0126                          0000010000000001110001100000100110000001100001000011101100000011000000011111000100111100000011011000000000000001000001111000000000000011001111000000000110000001111001110001101000000011111111001111111000011000000000000001100011000111000011000000000001100001100000000000010011000000100001111010000000000001100000000000000
LMG 11664T                       0127                          0000000000000000000100011100001001000000010100000000100000001010001000000000100000100100000001101000111000000100000000010000000000000100000000100100010011000110001000100011101111001001000110011011101101101000000000001111110000110100001101100000000000110011001100110000110001100110111011100011000110000000000000000000000
LMG 4416                         0128                          0000000000000000000100101110001001000000001100000000100000000110001000010000100001101100000001111000001100000110000000011000000000000110000000111000010011000110001100110011101101101111000110011011101111011000000000000111111000110110001101110000000110110011001100110000110011000110111011100011000110000011001111101000000
VIB 478                          0129                          0000000000000000000000001100111001000000010100000001000000000110001000000000100000100000000011101000011000000100000000010000000000000100000000111000010001000100000000100011001001000000000100010011001011100000000000001111110000110100001010100000000000100010001100100001000010000000110011100011000110000010000000000000000
LMG 14010T                       0130                          0000011000000001001010000100100100100000100010001000011011001100010001001010000000000000000001110111000000000001011000010000100001100111100000000000001001110101100000000010000001100010011100001111110111100000000000000110000001100000011010111101110000000010111000011000000000000110011100100000111101100010100100011010000
LMG 19540T                       0131                          0100000000000011010000000100010000000100000000100000000010001100000000000000000000000000000000001100000000000001111000011000011100000110000000000111000000110100000000001100000000000000110000000111011110000000001100000001100111100000110101000011110000000000001100011000000000000000000011011011100000100100001101100110000
LMG 17719T                       0132                          0000000000000000000000000010000000000000000000000110000000000000000011110000000000011000000000000000000000000000000000110000000011000110000000110100000000000000000001100000000001100000011000110000011000000000000000000000110110000000110110000000001100000001100000011000000000000000000011100000110010000000110010000110000
VIB 479                          0133                          0000110000000001001110000100000110000100000000000100100011100000001110000000000100001001001000000000001000000000010010000100000110000001000000100010000000001000000000000000000100000100001000000000000000000000000100000010001000001001101011001100101000000010000010000011000000001001000010111000101010000000000000000000000
LMG 11651T                       0134                          0000010000000001000110011100000010000100000000000100100010100000000110000000000100001001001000000000001000000000010011000100001110000001000000110010000000001100000000000000001101000110001100000000000000000000001100000011001100001101101011101100101100000011000011000011000000001101100001110000100100000000000000000000000
INCO 167/LMG 20011               0135                          0000000100000010000000001101000000010010000100000111000001000000000000010000000001100000110000011011000000110000001100110000000000000000110000110001100110110000111100110001100011000000001100001111000001111100110000000000011100110000000000011111111000001011001100011000000000000000000011011011000001100110000011011000000
STD3-1071                        0136                          0001000000000010001000100111000000001001000100000001100001001000000000010000000001111000110000000011001110110000001100110000000000001100000000000111011110110000000001100001100000000000001100001100000000000000110000000000001000000011000000011111111110000011011101100000000000000110000011110001100010101000000000000000000
STD3-1204/R15053                 0137                          0000000000000010000010001111000000000011000000000101000011000000000000111000000001100000110000000000000000110000000000110000000000000000000001100001000110000000001001100000000011000011001100001100000000000110110000011001000000000000000000011111111000000010011000000000000110000000000011000001100010101101000000000000000
R 3681                           0138                          1000010100000000111001101111110000111000110001110000000000110001100000111100011011110000011000000011000000000000000000011000000000000000000111000000000000000000000000000000000000000001110011000011010000000000001100000000001101111000000000000000000000000110000110000000000110000000100000000111000011000000000000110000001
VIB 535                          0139                          0000001100000000000000010001000100000000000000000100010000000100000000100000010010100000000010010010000000010000000000000000011001000000000000100010000010100101000000000011100001110000000110111111011011100111110101100000000000011000000101110111101100010000001100001100000111100000100011110000000110000000000000000000000
LMG 13545T                       0140                          0010000000011000000000010000100100000000000000001000111000000010010000100000000001000010000100000000000000010000000000000000010001000000000001000000000001110001001000000011011011010000100000111011000010100111000111100000000000011000000001011101100111100000001100000110001001110001100011110000000000000000000000000000000
VIB 534                          0141                          0000000000000000000000110001000000000000100000011100010000011001010000111000000011001010001000010010000000010000001100000000111101000001000000100001000000100111001000000010110011100000100110111111000110000011000111100011000000111000000001000101101100000000001111001010000111110000100111110110000110000000000000000000000
VIB 525                          0142                          0001000000100000000000010001000000000000010000001110001000000100111100100100010001100000000101000000000000010000100000000000110001000000000100100000000001100100001000000011010000010000100101111111010101000011000110000001000011111000010101100111111000000001001001100110000001100000100011110000000101000000000000000000000
VIB 527                          0143                          0001000000100000000000010001000000000000010000001000001000000100011100100100010010100000000101000000000000010000100000000000111001000000000100100000000001100100001000000011010001100000100111101010010101000011000110000001000011111000010101100101111000000001001101101010000011000000100011110000000101000000000000011000000
VIB 445                          0144                          1100101000001000000000100000000000000100000000000000001001101000000000000000010000000001000000000000000011000000000000000000000000011000000111000001100000000111000110011000000000000010011001000000000011000000001100011100000011000000000000001100000000000110110000000110101000000000000011110000001000000000001000000000000
FKFO 18                          0145                          1100100000010000000000000000000000110000000000000000100001111000000000000110000000000001100000000000000011000000000000000000000000011000000000000001100000000110001110000000000000000011011001001101100011000000010100011100000000000000000000001100000000011101100000000110000110000000000011110000010010000000001011000000000
LMG 3772T                        0146                          1110100100001000000000000000000000000000000000000000001010001001000000000000001000000000100000000000100010000000001000000000000000100000000110000001100000000100000110000000000000000011011000000000000111100000000000011100000110000000000000001100000000011000110000000110000000000000000011110000010010000000000000000000000
1P/LMG 20362                     0147                          0010111010000000000001001011010000011000000000000100010011000011000101100100000100101101000000000001011011000000000100100111000001001100010000001000010101000000001000000001000011100001101000000000000000000100000001100001001000000011100001101000000000000001000011010000000000000001000011001001001100000000000000000000000
2C                               0148                          0010110010000000000010010011000000011000000000000100000011001110000101100100000000101101000000000010011011000000000100100111000001001100010000001000000101000000001000000000000011100000101000000000000000000100000001100000001000000011100001100000000000000001000011010000000000000001000111000100100100000000000000000000000
10D                              0149                          0011111010000000000001001011010000011000000000000100000011000100100111100110000000101101000000000001011011000000000100100111000001001100010000001000000111000000001000000000000111100010101000000000000000000100000001100000001000000011010001100000000000000001000011010000000000001001100111000100111110000000000000000000000
5P                               0150                          1110110110000010000000001001010000001010000000000101001001000101000010010010000000100100000000000011010010100011000100100100100000000000000100000010001000000100001000000000001000100111100000000100000000000000001011100000001000010000000010110000000100000000001011000000000000001000000011000100000000000000000000000000000
VIB 381                          0151                          0000000000000000010000000001110000000010000000000000101000000000100000000100000011000000000000000000000000000000000011110000110000010000000001111000000011000000110001101100000000000111100000000000011101000000000110000001100011000000000000000011100000000000000011000000000000001100110011100000011001100000000000110000000
LMG 7894T                        0152                          0000000000000000000000000000100001100010000000000000000000011110000000000000000000000000000000000000000000000000011000110000011000010000000001111000000011000000110001101100000000000011100000000000001101000000000110000001100011000000000101110011100000000000000011000000000000001100000011100010011010000000110110111000000
LMG 11654/vib 383                0153                          0000100000000001110100000001110000000110000011000000001100000000001100000001100000000000000000000000000000000000011111100011001000000000000000111000000000000011110001101100000000000001100000000000011110001100000110000001100000001100000000011011100001100000000011000000000010001101100011100000110110000000000110000000000
VIB 387                          0154                          0000000000000000010011111000100000000010000000100100101000000001100000000100000001000000000000000000000000000000010010010000100000000000000001000000000010000001000001001000000000000001000000000000011100000000000100000001111110000011000000000111100110000000000011000000000000001101010011100001000001100000000100000000000
VIB 555/R15093                   0155                          0000000000000000000000000000100000000010000000000000000000001000000000000000000000000000000000011001000001000000010010000000100000001000000001010000000010000011100001000100000000000101111000000000001010000000000000000001100010000000000000000111001000000000000010000000000011011001010011010010000000000000010100000000000
VIB 554                          0156                          0000000000000000000000000000100000000010000000000000000000010000000000000000000000000000000000010001000001000000010010000000100000011000000101001000000010000011100001100100000000001001111011000000001010000000000000000001100011000000000000000111001100000000000011000000000011101001010011010010000000000000010100000000000
LMG 7910T                        0157                          0000000000000000000000000001100000000111000000000000000000001111100000011001100001100000000000000000000000000000000001100000000011100000010110000110000000000111100000000000000000000011000000000000000110001101100000000110000011000110000000011000000001100000000010011000000010100000000011000000000000000000000010000000000
LMG 11656/VIB 385                0158                          0000000000000100000000000000000100000111000000000000000000000111100010011001100111100000000110000000000000000000000000110000000011100000010000000000001100000110110000000000000110000011000000001100110110001101100000001100000011000110000001100000000000000000000110000000000001100001110011100000000011101000000110100000000
LMG 11757/vib 388                0159                          0000000100000000000000010001100000000111000000000000000000000111101100011001100110000000000000000000000000110000000000110010000011110000111000100000000000011110110000000000000000000011110000000000110110000001100000001100000000000111100000000000000000000000000110001000000011000110010011100010000001101000000011100000000
LMG 11655/vib 384                0160                          0000000000000000000000000001000100011111000000000000100000000111100010011001100000000000000000000000000000000000000000110000000011110000100000000000000000011110110000000000000000000011100001100000110110000001100000001110000011100000000000000000000000000000000110011100000001100000011011100010000001101000011011100000000
LMG 11758/VIB 389                0161                          0000000000000000100000000000000100000010000000000000000000000100100100001001000110000000000000000000000000010000000000000000000011100110110011001100000000010111100000000000000000000011000000000000110000000001100000001100000000000110000101000000000000000000000110000000000001100000010011100000110100101001100011100000000
VIB 667                          0162                          1101001000011010101000100011000000000000001000000100000001001000000001000001010000000101001001000001001101010011000000010110000000011100101001100000110001000001111110011011001000011011000110001110110000110101100000110110011110000000001000111110001111110111111000111100000100111011100011000001100001010001110000000000000
STD3-1259                        0163                          0100011000011010101100100100000000000000000100000100101001111000000001100000000000000001101000000011011011100001001000000010100000011000001100100000000101000011100110000001011100000011000001000011100011110111010000000000000110000010001000000000000111011011110001110100000100111011010011001000110000000001100000000000000
LMG 4043                         0164                          0011001000011011101101100011000000000000001000000000011010011010000001110000000000000111011000100111101100000001100000000011101100011111101001000000000111000001110011010000101100011011000011000011110000110101100000000110000110000011101000111100000011011000111000100110000100111011110011011011000000000001011100011000000
VIB 397                          0165                          0101001010001010101001100000010000010000001011000101100001011000000001111110100000001001011011100011010110010011001100000010000011011001101101100000000001100001101011001111011110000011100011001011110011110111100000000111101110100000001100111000000011110010110001100000100000111010100011000000110000000001000000000000000
LMG 11659/VIB 400                0166                          0101001000001010101001100000010000110000001101000000000011011000000011111111100000001011001011100010011111010011001100000010000010011001101101100000000001100001101110001111011110000011100011001011110011110111100000000111000110110000000000111000000011110011111000100110100110111110110011101100110000000001101100001101000
INCO 245                         0167                          0001001110011111010100100000000000100000011000001100000001011000000000000000000000000100001111100111111110001111000000011000000010011111111111100000000011000001111111011000000100010111001111000011110000110111100000000111110110000011111000011100000000101111111010111110000000111111110011100000100000000001101100001101111
VIB 618                          0168                          0001001100011010101101110000000000100000100100000000000001101100000001000000000000001100001000010011001111010001000000011110000010111011101101100000000001000110111110011100001100011011000011000011000010110111010000000110000111000110101000011000001100011000111100111010100000110011110011000000000000000001000000000000000
STD3-1201                        0169                          0011011000011111111111110011000001100000001111101100000011000010000001111000000000011110001110100011111111000111000001111110000011011000001111100000000111100001111001111011000000011111100000000011000000110110010110000111100110000000001100011000000010110001111100111110110000111110010011010000000000000000000000000000000
VIB 642                          0170                          0001001000001110101100100001000000001000000100000000000001001000001001110000000000000000001011100010011110010100000000000000000110011001101111100000000001100011100011011100110000111011100111000011110010110001110000000110000000000010111100011000000011000111111010111111000100111110000011000000000000000001001000000000000
VIB 788                          0171                          0001001000011010101100100010001000010001000111001100000000001100100011000000000000000011001000100001010101000101001100001000000110110000001101100000001001000001111110111000111000011011001111000011110001100111010000000111100110100000101100011000000010110111011011111110000100000110110011000000000000000001101000000000000
VIB 641/R14922                   0172                          0001001000001011001000100011000000001000001001000100000000001001001001010000000000000110001111000010011011110011110000000111110111111000101101100000000001000011110110011011111110110011100011000011111000000001100000001110000111110000111000111010001011011111111000111101010100101011110011000000000000000000101000000000100
VIB 396                          0173                          0001011000001110011001100110000000000000000101000000000000001000000001010000000001100100001001100010011100000011001100010110100001011011111111100000000001101101111110000000111000000011101111000011110000100111100011000111000110000000001100011000000000000111111000111000000110111110000011100000000000000000000000000000000
VIB 395                          0174                          0101001000001010101000100000000000001000000101100000000001011000001111000100000000000100001001100011001100000011000100111100111000011011111111110000000011001001111011000000001100011011001111001111110000110111100000001100000110000000011010111000000011011101111000110110000110111011110011100000110000000000000000000000000
VIB 622                          0175                          0101001000010010101000110100000000000000000101000000000001001000000001100100000000000000001011100010001000010001001000011100001010010000101000110000000001001011111110011000001100010111000111000010110011110111010001100111000110000001101000011001100011110010110000111100000000111110110011000000000001010000011000000000000
7C                               0176                          0001001000000000111000000000000000000000101000000000000000000011000001000000000000001100000010000010011110000001100000011001000100010000101000100000000011000101000010000000000000000011100110000011000000101101000001001100000000000000100000000000000010011001110000110000000100110000100011000000000000000000000000000000000
4C                               0177                          0001001000000000111000000000000000000000101000000000000000000010000001010000000000001100000010000010010100000001100000011001000100010000101000100000000011000101000010000000000000000011100110000010000000100101000001001100000000000000100000000000000010011000111000110000000100110000100011000000000000000000000000000000000
1C/LMG 20370                     0178                          0001000000000000111000000000000000000000101000000000000000000011000001000000000000000100000000000010011100000001100000011000100010010001101000100000000011000101000110000000000000000011100110000010000000110101100001001110000000000000100000000000000010011000001000110000000000110000100011000000000000000000000000000000000
VIB 661                          0179                          1110000000010011000000100001000100000100101000000001000011011001000001010001000000001000100000011110000010000000000001000000000000100001101000100100001000010001100000111111001001111110000001000111100000000111100011010001100011000010011011000001111110000111111100111011000000011000110011010000001100001001101100000000000
VIB 628                          0180                          1010010000001001000100010000000100010100100000000001100011001001000001100000000010000011010000001010000010000000000001000110000101000010011000000100000000010110000000110111101100110111000001000110011000000111100011000011110111010011011000110001111011000100111110111011000000011100010011010000011000000001001100000000000
HPE-8-1/R14928                   0181                          0011011000100010101000100000100100000000101100001000100001011011001100000000000000101100001001100111111101010001000000110000001000011001101000100000000001000001110011000011101111110011000000001111110000110111110001000011101111001100111111011111100111110001111111111110000010000011110011000000000000000000000000000000000
VIB 477                          0182                          1000000000000000100110100001100000011100001000000001000011001001000000000011000010000000000000001111110110000000000001000110000000101000011000100000000000010000000100110111001001111110000001000110000100010110000010001001100011011010111011110001100100000000111000111101010000011100100111110000010100010000000000000000000
VIB 655                          0183                          1000010000000000100110100111110001010000100000000001000011001000000001100011000110000000000000000111100110000000000001100110000000100001111000000100000000010000000000111111101000111110000001100111000000011110000010001101100011011111111011110001100110000100111000111100110000011100110011010000000000000000000000000000000
VIB 391                          0184                          1000010010001011000000100001000000011100111000000010000011001000000001000011000010000000100000000111000110001000000001000000001101000000001000000100000000101000011110101111101100111101110001000110000000100001100010000001100011000011011011000001100000000000001000111100000000011000000011000000000000000000000000000000000
VIB 656                          0185                          1101111000001000100000100000000000011000101000000010010011001000000001100100100010000010000011001100000100000000000001000110011000100000011110000000000000000000000010111111001100111111001111000111000110100101100011000001101111000010011011000101100110000110100000111100110000011000110111010000110000000000000000000000000
VIB 580                          0186                          1000110000010001000000100000000000010100001000101001000011110000000001000100000000010010101001001000000111100000000101000000001100000000001000000000000000011000101110101110001000101110001001100110000111000101010010000010010100000010011001111001010101000000110000111100000000011011110011000000100000000000000000000000000
VIB 585                          0187                          1000110000001001100000100000000000010100001000011001000011100000000001000100000000011001111011001000000111110000000101100010001100000000001000000000000000011100101110111110011001111111001101110110000111100101101011000011011110000011011100110001110011100000111000111100000000010111110011010010011000100010001100010000000
RFT 51                           0188                          1000000000000011000000010000000011110000001100000010000011001000000011100011000110000000000000000001000110000000000001100110000001000000011000011000000000011110000000001111101101111111000001100111011110100110000011001101110011011111111001110001110000000110011000111101010000011100110111110011100110000001101100000000000
RFT 41                           0189                          1000010000000011000000100000000001010000001000000010000011001000000011100011000010000000000000000001000110010000000001000110000001000000011000011000000000010110000000001111101001111111000001100111011110101111000011001101110011001111111011110001100000000110011000111101010000011100110111110011100110000001001100000000000
RFT 61                           0190                          1000000000000011000000100000000001010000001000000010000011101000000001110011000110000010000000000001100010010000000001100110000000000000011000011000000000011110000000001111101001111111000001100110011110100110000011001101000011011010111011110001100000000110011000111101010000011100110011010011000110010100011100000000000
RFT 33                           0191                          1000000100000111000000100000000001010000001000000001000011001000000001100011000010000010000000001001001100010000000001000010000000000000011000011000000000010100000000001111101000111110000001000110011110010111010010001101110011001011111011110001100000000110011000111101010000011100100111111011100110100001100000000000000
RFT 16/R14939                    0192                          1000000000000011000000100000000001010000001001000001000011001000000001100011000010000010000000001001000010011000000001100110000001000000011000011000000000010110000000001111001001111111000001000110011110100111000010001101110011001010111011110001100000000110111000111101010000011100100111111011100110001101011100000000000
R 3666                           0193                          0000000000001001001000000000000011101100000000010100100111010000000000100001000110000000000000001101000111100000000000000000001000000110011001000011110111100110000000000001101100000111001110000000111000010111000000000000110111011110000000000001111111110011100110011100100011000110110011000000011100101000001101100001100
R 3706                           0194                          0000000000000111000000000000000000000100000000000100111100001000000000100011000010000000000000000101100111100000000000000000001100000010011000000011110111000110000000000001101100000100001100000000011000001111000000000000110101011110000000000001101111110110000110011100000011000110110011000001010000101000001101100001100
LMG 11217/vib 373                0195                          0010010000100001001101001100000001100000000000000100100011010100000000100000000100001000000100000001000011010000000001000000101000000010011011000000110100000010011000100010110110000010000110000000100000000010000000000011011011010110000000000001101111100111000111011000101001100000110011100000010001101000001101000000000
LMG 11218/R14941                 0196                          0000000000001001100000001000000100100001100000010100101110010000100000100010000000000000000100000001000011000000000000000000101000000100011111000000000111010000010000100000100000000101111100000000100000010110000000110011011010010100001100000001101110110111000001001010100011001110100111000000011001100000001001000000000
VIB 584                          0197                          0000000000001001100000000000000101110001100000010100100110010100100000100010000000000000000100000001000011000000000000000001101001000010011011000000000111010000010000100000101000000011111100000000111000010010000000110000011010010100001100000001111111110110000001011000100011000100100011000000010000100000001001000000000
VIB 145                          0198                          0001001010001000100000000000010010100001010000001000101000000000000001000010101000000000010001000101000010000000000001000100000000100000000000001010000011000010001000001111101100000111000000001000011001101000000000000000101101111001100010101101101101100111000111001100010011100011000011100000000000000011001100000000000
LMG 7909T                        0199                          0000000010000000100000000000100010111001101000011001100100000000000001100000110000000000000001101101100011000000000000000110000000110000000000000001100011000011001100001100001100000001100000000000111011010111000000000000001101111001100001101101101101100111000110001100011011010111000011110001100111000000001100101001100
VIB 144                          0200                          0001000010001010100000001010010010100001000000001000000000000000000011000010110000000000010001011001000001000000001101000111110000110000000110001101100011101111001100000110001100010111101100000000011001101110000000000000011101111001100010101101101101000110000110001100011011001000000011000000000110000100001100000000000
VIB 142                          0201                          0101000100001000100000001001010000100001000000001000100000000000000011000010110000000000010001000101000111000000000000010100000001110000000000001101100011000011011100001110111100000111001100000000011011101110000000000000001100011001000010101101101101001111000110001100011011000110000011000000000110000000001100000000000
VIB 646                          0202                          0100000110011010000000010110000000001000100001001110000100000000011010000001101110000000100011001111000011110001000000011011110010000000110010000000011011100001110011110000011100011011000000000110001110000111000000000000011001101100011100000000110110000000011110110100110000010110010111000001011000000000000000100000000
VIB 665                          0203                          0000001100000010011000010000000001111001100000010111000001000000001010001101111010001000100010000111100101000001000010000111110011000000000111000000011011100111110011110000010000000011000111000110010000000111000000000000011011100000011100000000110000001000111010100100110001111011111111000000011100100000000000000000000
VIB 644                          0204                          0000000110000011000000010100000000011001000000000110101001000000001010000001101000001110100010001111100011010001000001011111110000100000000101011000111101100001100011010001011100011011000000011000001111000111000000110100011111001100101100010110110010111111111000000110110001011111111111101100011000100001000000000000000
VIB 811                          0205                          0000000100000011101000110100000000001001000000000010100100000000001111000001101000001110100011111111000001000001000000000011010011000110000110000000011101100001100010110000011100011011000000000110110110000111000000000110011011100000011100010000110000000101111100000110000000011010110011000000011000000010000001000000000
VIB 23                           0206                          0100000110001010010000010000000000001011000000001010100000000000001010000001101000000000110010001111000001000001000000000011110101101100011000111100011101100001100011110001111100011011001100000111110111100111100000110010011001101100101100011010110000000000011100001110000000011010111111001000011000000000000000000000000
VIB 22                           0207                          0100000110001010010000010000000000001011000000010010000000000000001010000001101000000000110010001111000001000001000000000011110101001000001101101000011011000001100011110000011000010010001000001010100110000101000000110000011001101000101100001010100000000000111100001110000000011010110011001100011001110000011001100000000
VIB 568                          0208                          0100000100001010000000010000010000001000100000001010000000000000001010000000101000000000110001001111000011000001000000000011110101000000011000110000011101100001100011110000001000011011000000000111110110000110000000110011011001101100111100001010110000000000011100000110000000011010010011000000011000100010000001100000000
LMG 11226                        0209                          0000011100010010100000110000000100010001100000001011000000000000001111001110111000000000100011001111100011000011000000011111111111100000000110000000011101100001100011111000011100011011000000000111110000000111100000110000000001101100101110110011110000000000111110000100110000011011010011101100011000100110000100111000000
LMG 4044T                        0210                          0000000110010010010000010100000000011001000000010010000000010000001111000001110000001101100011000011000011000001100000011111110111101000000110000000011101100001100010111001111100011011000000000011110111100111100000110000000011001111011110110110110000000000111000000110000000011011010011000110011001010001001000100000000
LMG 7890                         0211                          0100000110010010110000010000100001011001000000010010000001100000111110000001111011001100100011001111100111000001101000111111111111101000000111101100011100100001100011111001011100011011011000000011110111100111010000110000010011101100011110110000110000001100111000100100110100011011110011011111011000000011011101100001100
LMG 19643T                       0212                          0000111010001110100000110010100100011011000100001010001101000000000000000000101001001100100010000111000011000001100001000111010001100000010110100001101101100001111011110000110100010010001100100011011001000111000000001110000000001111101100110000110000001100011011000110000000011010110011110010011000100101001000100000010
LMG 19714                        0213                          0000011110010010100000110100100100011001000100001010001101000000000000000001110001001100000010000111000011001001000001000111110001100000010111100001101101100001111011110000100110011011001100110011011001000111000000001110001010001111111111110000110000001100011011000110000000011011010011110000011100100101001000100000011
STD3-946                         0214                          0000000011110011100100000001111000011000000000101110000101001000000000010010000010000000110001000100001000000011010000000100000000000001000000000001010001000010111111010000100000000010000000100010010000011001000000100001001011010010111100000010101100100011111001110100110000111011100011000011000000000000000001100000000
8P                               0215                          0100000000010001001000000100100101010010000000101110000101000000000000111010000000000000000001011000010101000001110000100000000000000001000000000001010110000000010111010011000000100010000000000000011000010101000001000000110111001010101000100010101000110011101000110100000000110001100011000000000000000000000100000000000
VIB 629                          0216                          0010010000000001101000001000010000110000000100001010001101001100000000010001000010000000000001000000011111000001111000000010000010000001001000001111001010000110110111111001111011110011000001100110011000100111100000000111001111111110101101000010001110110111111000010100000000111110010011000000100000000000000000000000000
VIB 819                          0217                          0000100000011011100000000100000100001000001000001010100101000000000000010000000110000000000100000000001100000011100110000011000000000001100000001101011001100000110111100001101000111011000000000111011000100111100000000000001111111100111100100000001100010111111101101110110110110110110011100001100000000000000000000000000
VIB 822/R14901                   0218                          0000010000000001111001000100010100011000000100011110000000001000000000010000011110000000011000100000111100000001110000000111000011001101100000001111010010000001110111111001100000110011000000000011011001100111100000000000111111111011100101000000010110001101111101000000000000111000100011000000000000000000000000000000000
VIB 214                          0219                          0000000011000001100101101110000000001000000000111100000111000000000001110001000001000110000000001100011011001110110000000110000000000001100110001000011110000011110111000011100000110011000000000000001111110111100101100000111111101110011100000000000000010001110010110100000000111011000011000000000000000000000000000000000
VIB 403                          0220                          0000000000001010001000101100000100001000000000111110110011000010000001010001100000000000000001100000011100001111110000000000000000000001101000011000011000000111100001100001111000110011000000000000111011011111010000000000011111000110110101000000000000010000000000111000000000010001000011000000000000000000000000000000000
VIB 394/R14905                   0221                          0000000000001001101000011010000100011000000001111010000100000000010000110001000000000000000000100001111111000111111001000000001100011001000000001100011110000001101110000001011000111011000000100011011000110111100000000110011011100000111100000000000100000011110000110100000000110000000011000000000000000000000000000000000
VIB 404                          0222                          0000000000010010101000010111000100011000000000111110110111000011110001010001100000000000000001111011111111000011110000000000000000011001100000001101111000000110110111111101111000110011000000011000011111100111100110000000011111100010111101000001001100001101111100000000100010011001000011000000000000000000000000000000000
VIB 406                          0223                          0000000000001010101000010010000100010000000000011010000111000011110000110001100000000000000001111011111111000000110000000000000000011001100000001111010000000110110111111101111000110011000000011000011111000111100110000000011111100010111101000000001000011001011100000000100000011010000011000000000000000000000000000000000
VIB 10/LMG 10870                 0224                          0001100000100100000000000110110000000100010000000000000000000000011000000001000100011110111100111110110000000110110100000110000011000110000001101100000110000011000000000011000000001100000001101100001000110000000000000110000000011111001111101110000111011011101100111000000011000010011011000000001110000000000000000000000
VIB 7/LMG 10867                  0225                          0001010000000100010000000011100000100100111000000000010010000100001000000001100100011010001100011000010100000010010000011100000010000110000000001100000110000011000000000011000000000000000001111011001100110000000000011111011011011011001110001111100111011010111100111000000011000000011011000000001100000000000000000000000
VIB 9/LMG 10869                  0226                          0001100000000100000000000110010000100100010000000000000000000100001100000001000000001000100000001010100001000100010010000110000010001010001000011000000010000010000000000010000000100011000000001001001100100000000000000110000000000010011010001100000010011000001100110000000000000000011010000000000100000000000000000000000
LMG 10861                        0227                          1001001000000100000000001011000000010100000000000000000000000000001000000000100000001000100100101010100000000010010100000100010010000010000000001100000110000001001100011101000000000000100011001110000011110000000000000111101100011111000110001111101110011010001100111000000011000000011011101100001110001010011100000011010
VIB 18                           0228                          1001001000000100000000000101100000010100010000000000000000000000001000001000101000101000110110001010100000000010110010000100010010001010000000001000000110000001101101001011000000000001100000001110000011110001000000000011011000011110001110001101100111011000001100111000000011000000011011101100001110001010000000000100000
LMG 4411                         0229                          0001000100000100001000001010100000100100001000000011000000000000011000000001000000001000100000010010100000100010010000010000000010000010000000001000000010000010000000000010100000000000010001001000000100100001100000000010011000011110001101011100001110011010001100111110000011000001110011111100001110000000111100000011000
VIB 6/LMG 10866                  0230                          0001000000010100010010001011010000010100000100001000000000000110001110000001000000111110110100111111110000001110010000000000000010000110110010000000000111000011000110000111000001100001100011000000000000011000000000000110000000000111000110000001100110001000001000110000000000000000100011000000000110000000000000000000000
LMG 4437T                        0231                          0001000000100100010000001010101100000101111100001000000000100000001110000001100000011000000110011110000000000101010000000011000011000011000000000000000110000000000000000011000001100001100011000110000000110000000000000110001000000011000110000000000111000001100000110000000000000000011011010000000110000000011000000000000
VIB 715/R-15098                  0232                          0001100000000011000000000010010000000010001000000000000001100000000110000000110000011111110000110110000011000011100110000000000011000110011011000000000110011011000000000011011110110000000011001100000011110001100000011111000000000110000111011110000011011100111100011000010111001100011011000000000100000000000000000000000
VIB 172/R15099                   0233                          0011100000000111000000000010110000000110001000000000000001100000000110000011110001111111110000110110000011000011101110000000000011000011001111000000000000011011000000000011011110110000000011001100000011110001100000011111000000000110000111011110000010011101111100011000000111001100011011000000000110000000000000000000000
VIB 453/LMG 10951                0234                          0000000000000111000000000010000000000110001000000000000001000000000110000011110000011111110000110110000011000011011110000000000011000011011011000000000000110110000000000011110110110000000011001100000011110001100000011111000000000110000111011110000010011101111100011000010111001100011011110000000110000000110000000001000
VIB 733/R-15101                  0235                          1000100000000101000000000110110000000110011000000000000001100000000110000000110000011111110000110110000011000011011110000000000011000011001111000000000000011011000000000011011110110000000011001100000011110001100000011111000000000110001011011110000011011100111100011000001111001100011011110000000110000001010000000000000
VIB 738/R-15103                  0236                          0000100000000101000000000010010000000010001000000000000001000000000010000000100000001111100000110110000011000001100110000000000011000110001011000000000000011011000000000011011110110000000011001100000011110001100000011111000000000110000110001110000000011100011100001000000111001100011011000000000110000000010000000000000
VIB 735/R-15104                  0237                          0000100000000101000000000100010000000010001000000000000001000000000110000000100000111111100000110110000011000010011110000000000011000110011011000000000000011011000000000011011110110000000011001100000011110001100000011111000000000110000111011110000011011101111100011000000111001100110011110000001110000000011110000011100
VIB 741/R-15105                  0238                          0001100000000101000000000100010000000010001000000000000111000000001100000000100011111111100000100110000011000010011110000000000011000110011011000000000011011011000000000011011111110010000011001100000011110001100000011111000000000110000111010110000010011111111100011000010111001100011011110000001110000000011110000011100
VIB 737/R-15106                  0239                          0000100000000101000000000010000000000010001000000000000001000000000100000000100000001001100000100010000010000010100100000000000011000010011011000000000000011011000000000011011110110000000011001100000110110001100000010110000000000110000111010110000011011101111100011000000111001100011011110000001110000000011110000011100
VIB 714/R-15107                  0240                          1000101000000101000000000010010000000110101000000000000000100000011100000000100000001001100000100010000011000110010100010000000011000011001111000000000000011011000000000011110110110000000011001100000011110001100000011111000000000110010111010110000011011101111100011000000111001100011011110000001110000000110000000000000
